,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
hg38 STAR 36bp b1000 k50 n300.bed,-0.09002434,-0.01754361,0.012044544,0.041181024,-0.025155377,-0.06958616,-0.038279522,0.050788693,-0.015944045,0.018914023,0.079073064,0.07009764,0.119974546,0.09089197,-0.017526679,0.030606896,-0.022458697,-0.14340118,0.023956664,-0.031189784,0.09643317,-0.033011403,0.0053749946,0.075993784,-0.042334165,0.06089763,-0.034496468,-0.023781793,0.010256198,-0.040394936,-0.14054483,-0.09750203,-0.07864395,-0.022183761,-0.040046543,-0.06740974,0.027263789,-0.011378869,0.04952271,0.0058520203,-0.008627107,-0.05830102,0.033405785,0.010629773,-0.021354675,-0.04217156,0.037875272,-0.064388745,0.07840157,0.048571914,-0.028246814,-0.024421548,-0.09893274,-0.044997428,-0.07532368,-0.087376535,0.020285219,0.0067470185,-0.038811687,-0.011898395,0.021420198,0.013594239,0.013926805,0.07694184,-0.049068686,-0.03171137,0.04772837,-0.08925413,-0.051178824,-0.05878343,0.013259608,0.010509378,-0.04391696,0.03852221,-0.0039321748,0.0037703386,0.026200473,-0.030225527,0.039182052,0.101368465,0.094866425,-0.07285803,-0.15441702,-0.054913078,0.015421291,0.07027899,-0.073216535,-0.0069444138,0.0795889,0.04591359,-0.07173611,-0.03619289,0.07783223,0.048697777,-0.02571011,0.015011437,0.030533064,0.09818705,-0.009700052,-0.14000455
hg38 STAR 36bp b10000 k100 n300.bed,-0.073645875,-0.03658129,-0.010521463,-0.027006742,-0.0047213263,-0.108637646,-0.07885755,0.044460483,-0.06514697,-0.02296566,0.14811388,0.14071462,0.1457276,0.12631474,-0.09233238,0.021888753,-0.028917002,-0.11252999,0.040357295,-0.002827738,0.1479514,-0.0034899998,-0.0066532507,0.14127484,-0.06307167,0.053312067,-0.030671917,0.0147862695,0.006068185,0.011633081,-0.13371892,-0.09121768,-0.069792725,-0.06401911,-0.04653214,-0.080248944,-0.027092123,0.011365467,0.048239093,-0.0012981525,-0.01983152,-0.0066495785,0.045753423,0.028640544,-0.011676925,-0.053524148,0.058818728,-0.064380094,0.09789886,0.006464587,0.03232998,-0.083532356,-0.09809567,-0.057592973,-0.10977686,-0.17149203,0.04433653,0.03567641,-0.06971145,0.03378094,0.055903465,0.0645453,0.07329944,0.014860801,-0.08109232,-0.0054719658,0.046671398,-0.06020208,0.023211826,-0.051815655,0.0851416,-0.02245109,-0.055606827,0.018949892,-0.010270948,0.029652549,0.026670743,-0.04701502,-0.0067572054,0.09628866,0.10471811,-0.07940746,-0.16958378,-0.07405415,0.035644706,0.08469045,-0.1209734,-0.00914125,0.084919475,0.09065314,-0.057228953,-0.029805735,0.09599552,0.06326086,-0.05014366,-0.023225987,0.004533293,0.14416827,-0.031450253,-0.13958842
hg38 STAR 36bp b1000 k100 n300.bed,-0.07562757,-0.03421142,0.017549928,-0.019066386,-0.008660255,-0.09194652,-0.06176909,0.02713915,-0.076686785,-0.019736454,0.11976581,0.13398305,0.1278739,0.107258715,-0.08569956,0.025911804,-0.011750337,-0.13189875,0.027563911,-0.0058405604,0.14927068,-0.006293343,0.009676918,0.13476004,-0.046021488,0.06854538,-0.025205595,0.008019247,9.2937866e-05,0.0036015566,-0.14219142,-0.0920744,-0.07453579,-0.06693925,-0.045109715,-0.08291573,-0.011363747,0.00882335,0.04447494,0.0061596585,-0.019970652,-0.037164252,0.06973329,0.033745542,-0.013847229,-0.061441932,0.0591471,-0.0593043,0.09611267,0.011101583,0.03502312,-0.07213953,-0.10193742,-0.05808108,-0.10726629,-0.15873449,0.04188538,0.045593057,-0.066267185,0.04323031,0.060112733,0.0601977,0.07191677,0.016406862,-0.07836192,-0.015455173,0.04327784,-0.058545504,0.032868046,-0.03511874,0.084839806,-0.025215741,-0.047946732,0.030345937,-0.013160455,0.02618511,0.018784368,-0.03282757,-0.00095108495,0.10405886,0.094527364,-0.07750869,-0.17550541,-0.061225545,0.016586378,0.083955795,-0.12236841,-0.0075860135,0.08600349,0.07611624,-0.06287135,-0.02419184,0.09503512,0.06975069,-0.049489915,-0.011508086,0.017185513,0.15649764,-0.029063836,-0.13036332
hg38 STAR 36bp b10000 k50 n200.bed,-0.106677525,-0.029480893,-0.012934636,0.04297309,-0.019667035,-0.10760929,-0.05852468,0.078322776,-0.016303413,0.018316517,0.1258203,0.0873071,0.15501626,0.12991354,-0.026026476,0.016448477,-0.05260156,-0.14867716,0.045616124,-0.043478955,0.11991313,-0.04890239,-0.021866012,0.09203254,-0.07468607,0.07142961,-0.057837874,-0.02639303,0.019906405,-0.01937944,-0.16635548,-0.108333796,-0.078848064,-0.024291668,-0.03936709,-0.086431876,0.0073300055,-0.01640268,0.06510214,0.017182937,-0.0070533575,-0.04480158,0.015289765,0.0011589417,-0.0028518955,-0.04863844,0.043608293,-0.07608406,0.08663552,0.041490037,-0.028551502,-0.037979152,-0.103279784,-0.046026457,-0.08814581,-0.10541553,0.035878483,0.0001355886,-0.053414274,-0.019734003,0.02552323,0.028070237,0.008217626,0.08105384,-0.067096315,-0.021944102,0.06802626,-0.096837424,-0.078450754,-0.08576138,0.017986428,0.036615748,-0.061413337,0.042857774,-0.0144296605,0.008846932,0.04674737,-0.053236634,0.052829795,0.109861754,0.11990094,-0.073495336,-0.17263825,-0.07532249,0.04275791,0.06745524,-0.06847928,-0.02301287,0.090004414,0.08216967,-0.07143686,-0.050904233,0.10597786,0.04887743,-0.024260312,-0.004111826,0.032011215,0.10423626,-0.019495282,-0.1768253
hg38 STAR 36bp b1000 k36 n10.bed,-0.09438895,-0.028576823,0.037502907,0.020059977,-0.027829831,-0.04890189,-0.069747284,0.026120164,-0.01240847,0.019722098,0.1115098,0.045890745,0.105067946,0.100825615,0.024950635,0.017234571,-0.07074524,-0.08825785,0.033611353,-0.06538939,0.04738443,-0.037656806,-0.01292857,0.023479773,-0.054998398,0.05271001,-0.034923133,-0.04460347,-0.008013141,-0.068917006,-0.11505397,-0.10278672,-0.06263085,-0.006416846,-0.00057407736,-0.059795823,0.024888465,0.015762636,0.04006601,0.030564282,-0.0058629,-0.056406185,-0.0127141485,-0.039184082,-0.034370232,-0.03987231,0.031162577,-0.054080125,0.07271364,0.07025978,-0.049579516,-0.002126947,-0.07247726,-0.053809877,-0.041165955,-0.039029263,-0.0013553627,-0.034031656,-0.053936526,-0.038989503,0.033535756,0.024856243,-0.03235607,0.08102858,-0.053690173,-0.047472883,0.035358734,-0.090757824,-0.059290346,-0.06283111,-0.038126983,-0.015717406,-0.064152844,0.0291386,0.02053788,0.044046514,0.000930332,-0.009685292,0.036378376,0.07838124,0.045667414,-0.054395545,-0.13345213,-0.07668927,0.015961653,0.087655336,-0.059567165,-0.041978266,0.077721335,0.0052947733,-0.039420906,0.016447432,0.06913673,0.08828451,-0.04063318,0.037128493,0.053393144,0.05565856,0.03269056,-0.118770964
Low Mappability.bed,-0.006324063,-0.01780391,-0.0046724733,-0.021469267,-0.0032190501,-0.02022043,-0.04744844,0.033661515,-0.013086178,-0.021499075,0.07853749,0.017845316,0.017235331,0.06420371,0.013657499,0.02091434,-0.025065228,-0.039318155,0.012436188,-0.015187487,-0.00049247657,0.025470916,0.0013064245,-0.01816526,0.0023515204,-0.001917341,0.016917836,0.020459058,0.031819686,-0.035203263,-0.05209557,-0.035777945,-0.021958027,-0.016730279,-0.0075036474,-0.051540226,0.010677169,-0.002013234,0.0109071145,-0.013314109,-0.020674923,0.0063408217,-0.02306458,0.02224536,-0.03909224,0.016015425,-0.0068690088,-0.037405368,0.046025276,0.03675753,-0.03137295,-0.005730215,-0.008592919,0.010075443,0.0011110018,-0.07363054,-0.00088263734,-0.039578147,-0.026234714,-0.03552891,0.020865213,0.035257086,0.014924037,0.021420952,0.005603649,-0.040257707,-0.009921582,-0.054617867,-0.009419534,-0.030217806,0.003119866,-0.036974613,0.0008881647,-0.009023867,0.017452141,0.028782489,0.013994089,-0.001717763,-0.011707476,0.041131277,0.018703604,-0.029840687,-0.047725152,-0.0060251323,-0.012521746,0.068545006,-0.061452143,-0.023213668,0.0839492,-0.0032563065,0.00021374333,-0.0061357776,0.010279946,0.050154135,-0.0020674455,0.0039996626,0.030764634,-0.022525292,0.0222605,-0.04622851
hg38 STAR 36bp b1000 k50 n100.bed,-0.09734738,-0.01872076,0.012978597,0.040378004,-0.023731686,-0.07895328,-0.039116696,0.043328635,-0.030736715,0.013502387,0.08060633,0.07611812,0.119485736,0.090886846,-0.021584319,0.027340699,-0.022832584,-0.14977844,0.033972695,-0.02928314,0.10275553,-0.033130024,0.00564764,0.07901187,-0.038839005,0.07366056,-0.03135074,-0.019883579,0.008847264,-0.04238224,-0.14962792,-0.09988261,-0.07306247,-0.021547524,-0.045699254,-0.07554,0.023245133,-0.015785951,0.052376274,0.0045684404,-0.013046676,-0.06244518,0.038658086,0.012028752,-0.01392193,-0.0443167,0.038638324,-0.066082604,0.077793896,0.046115234,-0.031621404,-0.03533217,-0.09997768,-0.041012317,-0.08565663,-0.09502439,0.025885025,0.010358248,-0.0519856,-0.01616824,0.03620503,0.021072043,0.020342035,0.06260286,-0.058055557,-0.030725291,0.04717447,-0.08719718,-0.043293405,-0.0563578,0.020783272,0.008679877,-0.04524982,0.032495365,-0.009105961,0.0049767997,0.030807903,-0.037082396,0.03579276,0.09673358,0.100992225,-0.06926531,-0.16503336,-0.055600215,0.017559357,0.06760297,-0.077181906,-0.013146767,0.08370517,0.05629259,-0.062717155,-0.04281713,0.07586835,0.051165294,-0.02284232,0.013296141,0.02551219,0.114420325,-0.012380527,-0.14608458
hg38 STAR 36bp b10000 k100 n100.bed,-0.06367098,-0.038502038,0.0004391845,-0.03682606,0.0040850113,-0.10352895,-0.07267506,0.047555882,-0.07260982,-0.032092907,0.15931116,0.15274936,0.14388326,0.13721947,-0.07585453,0.02124212,-0.02373455,-0.109723516,0.048419986,0.0011741468,0.15502442,-0.0066645,-0.006098929,0.13095845,-0.05457842,0.054258466,-0.03189223,0.022844214,0.01728387,0.016147738,-0.13895072,-0.0930096,-0.0629757,-0.063649684,-0.047104243,-0.078396335,-0.027563816,0.011615869,0.051363442,-0.0006244325,-0.02492045,-0.007170629,0.058989067,0.028248826,-0.025034739,-0.054420795,0.053322937,-0.0570161,0.0795621,0.004183757,0.029646786,-0.07125945,-0.09819216,-0.05044752,-0.11915007,-0.18591768,0.04415744,0.038621087,-0.074863434,0.031538658,0.062753946,0.06928813,0.07261537,0.009300026,-0.07542623,-0.0062738913,0.049666174,-0.051669918,0.027149195,-0.05131312,0.09979236,-0.020813752,-0.050826017,0.015610366,-0.009493407,0.029656181,0.01939125,-0.05234592,-0.019418297,0.09465838,0.099274226,-0.080295056,-0.16642964,-0.071793795,0.025878133,0.08130439,-0.13135113,-0.019435149,0.091694765,0.085010834,-0.052988485,-0.03462295,0.09493451,0.06985809,-0.051070068,-0.028627245,0.006021109,0.14737184,-0.021780843,-0.14460146
hg38 STAR 36bp b10000 k100 n50.bed,-0.068216495,-0.02962362,0.0014928036,-0.045774132,0.006063746,-0.09635366,-0.07599161,0.04384713,-0.06751814,-0.03811962,0.15829182,0.15337762,0.12747884,0.13266392,-0.07372656,0.026997961,-0.025807144,-0.098706715,0.05000491,0.0074370485,0.14822522,0.0017151897,-0.020342255,0.12319942,-0.046215214,0.044868063,-0.02787966,0.021955177,0.020646948,0.017457824,-0.1351279,-0.08631455,-0.069521755,-0.07066212,-0.03758042,-0.079441465,-0.028814014,0.018087141,0.04859199,0.009002785,-0.022240758,-0.0013451249,0.048550863,0.023141881,-0.032418367,-0.05357562,0.047130033,-0.050975323,0.08392185,0.004438446,0.021327054,-0.06976877,-0.092843324,-0.047414504,-0.11181564,-0.18014814,0.04359131,0.03240394,-0.06694086,0.031033222,0.071991086,0.07244599,0.07297245,0.010701109,-0.06763714,-0.0070032426,0.04079386,-0.046343792,0.026720544,-0.049749613,0.094870314,-0.023444436,-0.04818302,0.01955167,-0.0017545838,0.031738263,0.016530592,-0.046109244,-0.021569228,0.08765791,0.09289355,-0.07957903,-0.15652396,-0.06981054,0.025585022,0.08752708,-0.136747,-0.018277934,0.09107836,0.06835133,-0.041264378,-0.03390376,0.09143995,0.07715361,-0.06040992,-0.028054453,0.0044959052,0.14321777,-0.020995803,-0.13960437
hg38 STAR 36bp b10000 k36 n10.bed,-0.1025742,-0.045180004,0.039021276,0.010826039,-0.0025988398,-0.05719981,-0.09891587,0.037353557,-0.013672203,0.013376444,0.14976507,0.061971575,0.13764888,0.13993803,0.031805016,0.01304113,-0.11715025,-0.05547285,0.049179003,-0.08077851,0.05787148,-0.052613612,-0.041604556,0.023924105,-0.091021806,0.053218838,-0.05744515,-0.043802872,-0.026410535,-0.07010545,-0.11347237,-0.11882187,-0.060999136,0.0071992935,0.014403109,-0.06112578,0.0086938925,0.019484257,0.04232694,0.0571882,-0.014050515,-0.04734543,-0.039278254,-0.0757542,-0.048648886,-0.05459746,0.0341655,-0.051485293,0.06572111,0.05401831,-0.06385162,9.480384e-05,-0.06573206,-0.053807862,-0.037175234,-0.03524898,0.008262774,-0.049656797,-0.059671797,-0.044094153,0.032027155,0.03381873,-0.052707706,0.092226006,-0.055615004,-0.051049206,0.058266476,-0.09211035,-0.07689359,-0.09547496,-0.045102224,0.0019389592,-0.08336884,0.033825353,0.020737866,0.050456155,-0.0040622205,-0.019787433,0.059337083,0.07618727,0.037382316,-0.05984249,-0.13185255,-0.09506776,0.019658532,0.087021574,-0.05230239,-0.061121438,0.0860317,0.00797659,-0.03751523,0.02664991,0.09033321,0.09616512,-0.06427597,0.026137836,0.06732836,0.040449712,0.044166394,-0.14669965
hg38 Kundaje Unified.bed,-0.23167035,-0.086492375,-0.057446875,0.44484615,0.030060126,-0.06405485,0.14391631,0.23551556,0.015088748,0.13688886,0.07563153,0.2215138,0.3049376,0.2672927,0.04216686,-0.07399992,-0.14164743,0.037420087,0.11625311,-0.089479566,0.37025908,-0.12620208,-0.28883344,0.38950598,-0.13485207,0.13626684,-0.20615394,-0.112432554,-0.10803367,-0.09862759,-0.18421699,-0.2944242,-0.20123452,0.09339116,-0.06796245,-0.047481544,-0.016561855,-0.13041385,0.0076869233,0.2027447,-0.083351985,-0.0878857,-0.11177482,-0.17601414,0.007650245,-0.12590541,0.27449676,0.092422925,-0.08122621,-0.1848765,-0.2342587,-0.1994835,-0.23529331,-0.024672585,-0.20184045,0.22255985,-0.038279776,0.09796612,0.12796943,0.05420513,-0.12837315,-0.08739262,-0.09913254,0.21372259,-0.114774525,0.15058184,0.35509595,-0.1586264,-0.513722,-0.3171095,0.0067903954,0.27197424,-0.19820188,0.08035078,0.051791146,-0.12922533,0.086769156,-0.11234754,0.3975878,-0.04729957,0.32121605,-0.25060505,-0.16362058,-0.20889345,0.0997706,-0.14107169,0.19279896,-0.14531983,-0.049698755,0.17086382,-0.09935308,-0.099817164,0.2561656,-0.10486967,-0.17022811,-0.027515542,-0.043173045,0.35096377,-0.056809876,-0.4069783
hg38 Bwa-sampe Merged 101bp List.bed,-0.06403051,-0.046279978,0.09681944,-0.040850747,0.018791199,0.014777275,-0.1094466,-0.038718536,-0.04584649,0.024162272,0.13403532,0.031476676,0.05324718,0.10905646,0.10061948,0.042256907,-0.12867126,0.02307989,0.03775254,-0.07871616,-0.030698514,-0.03593701,-0.05507366,-0.043516614,-0.09442717,0.028566934,-0.039024275,-0.037674405,-0.07475846,-0.067521036,-0.04958039,-0.06113728,-0.03710131,0.016347678,0.053868763,-0.028938014,0.0067710523,0.062146507,-0.0037170122,0.092259064,-0.02258873,-0.053027913,-0.10818918,-0.13524213,-0.08081446,-0.025208594,0.023562757,0.01563175,0.013254981,0.03572446,-0.0634763,0.043223005,-0.038096305,-0.041134786,-0.0070753815,0.033013076,-0.022337496,-0.07197074,-0.055325445,-0.024631662,0.023969186,0.027849931,-0.10161038,0.056753676,-0.0142584555,-0.058437895,0.015196463,-0.05054199,-0.011094937,-0.022446908,-0.065938614,-0.06667628,-0.10246355,0.02228724,0.06932067,0.0955708,-0.056611832,-0.0067575113,0.04734128,0.018847076,-0.06881175,-0.043757476,-0.06181699,-0.09226799,-0.028104851,0.074154474,-0.057026267,-0.08359296,0.07958108,-0.10241539,0.026834402,0.09811525,0.051874466,0.13911846,-0.07552603,0.052144453,0.032704562,-0.007459788,0.06760821,-0.0749603
hg38 STAR 36bp b1000 k50 n50.bed,-0.095705494,-0.025035154,0.00747068,0.031241478,-0.019717986,-0.077812366,-0.052488036,0.045556895,-0.028157903,0.004239223,0.07967091,0.082757026,0.11793469,0.09179802,-0.017591083,0.029226946,-0.022858683,-0.13194317,0.036215708,-0.022849048,0.10546026,-0.020942405,0.005712418,0.07374372,-0.037391517,0.06696917,-0.029842865,-0.027467769,0.012185516,-0.04174814,-0.13391852,-0.09645547,-0.06698858,-0.023642134,-0.046245832,-0.07397051,0.013237635,-0.005868088,0.044907503,0.0032364433,-0.017031174,-0.060211167,0.04733718,0.016916674,-0.019345092,-0.040771723,0.03308056,-0.06371383,0.08290834,0.047417156,-0.03149059,-0.034821242,-0.09899762,-0.042881455,-0.08417367,-0.095089056,0.024203703,0.017431509,-0.049196657,-0.012529363,0.039621726,0.02830163,0.02644321,0.061555624,-0.065242395,-0.026405523,0.044162884,-0.08142363,-0.03541924,-0.05832966,0.023346245,0.0038983643,-0.036194373,0.036664035,-0.0058475877,0.0051712473,0.02257493,-0.032239556,0.027836967,0.09030277,0.088094346,-0.07479561,-0.15429932,-0.056264184,0.022548374,0.069214575,-0.08119058,-0.014553086,0.081062615,0.046538588,-0.059723955,-0.039006293,0.07015561,0.057212554,-0.03331312,0.0046599954,0.021413932,0.1064927,-0.00334986,-0.14156838
hg38 STAR 36bp b1000 k36 n100.bed,-0.11403845,-0.027235512,0.02750953,0.03503792,-0.02695216,-0.07156939,-0.04878475,0.040765796,-0.014665727,0.01591292,0.10406591,0.055570282,0.11067682,0.107026935,-0.0015838117,0.027560264,-0.04708914,-0.13741477,0.026975889,-0.050572313,0.08231701,-0.035429087,0.0049030785,0.05428038,-0.04739389,0.068172656,-0.03876112,-0.038935985,0.005836912,-0.059262235,-0.13211796,-0.11061906,-0.06731558,-0.0036380184,-0.02646192,-0.078216374,0.027030006,-0.0036953571,0.06028913,0.024041357,-0.010056069,-0.062065247,0.021449246,-0.010064758,-0.018078033,-0.036635302,0.033691052,-0.08055446,0.083191834,0.0705291,-0.050634976,-0.016196677,-0.091680616,-0.03781731,-0.07141882,-0.069557585,0.020680655,-0.017531905,-0.049670413,-0.040884145,0.02633242,0.016759166,-0.005500995,0.09093184,-0.062179912,-0.047888406,0.05104495,-0.111293286,-0.05836102,-0.07011567,-0.015066457,0.018461762,-0.056008972,0.041551307,-0.0025593336,0.020961743,0.03431837,-0.023160229,0.045943055,0.104869775,0.082154535,-0.053403415,-0.15610224,-0.069016606,0.02788998,0.06594087,-0.07608938,-0.037575014,0.08959148,0.03147248,-0.06125974,-0.013419356,0.08505434,0.064418875,-0.015776528,0.027996201,0.050888233,0.07776295,0.0073837056,-0.14595467
hg38 Bwa-mem2 101bp List.bed,-0.08507158,-0.035717547,0.07245318,-0.04471148,0.013824444,-0.013027391,-0.12214172,-0.024793614,-0.055351224,0.0172526,0.15445139,0.021289255,0.061737806,0.117548786,0.09206817,0.05010677,-0.12608945,-0.0069814282,0.0347311,-0.07165073,-0.027788872,-0.04079267,-0.025646945,-0.04148772,-0.084555864,0.031673357,-0.02390697,-0.032320976,-0.058115657,-0.07459237,-0.073364146,-0.06006009,-0.03494526,0.002029336,0.030325174,-0.0343661,0.019622305,0.061543774,0.015936904,0.07058747,-0.030642927,-0.05391869,-0.103716314,-0.11454887,-0.08817308,-0.03502579,0.019688189,-0.02100615,0.044247594,0.06623165,-0.053977363,0.033611055,-0.057273224,-0.033470597,-0.0006310045,-0.009517709,-0.010925339,-0.08042798,-0.06609299,-0.044092864,0.054392755,0.030760035,-0.09842085,0.067507155,-0.021409577,-0.07696085,0.022836737,-0.059591774,-0.0058155074,-0.0330578,-0.057744067,-0.06741943,-0.08354343,0.02351967,0.060135752,0.08660226,-0.039225437,-0.0014016465,0.038074583,0.043425083,-0.044724494,-0.04510231,-0.08156012,-0.078783,-0.014507891,0.09852112,-0.071468994,-0.07275543,0.10045703,-0.082890406,0.01921804,0.08060824,0.054966886,0.13705674,-0.06749742,0.05787624,0.040517535,0.0072172577,0.07440335,-0.07433379
hg38 STAR 36bp b10000 k50 n100.bed,-0.107688375,-0.02768449,-0.0044811275,0.042562596,-0.014193446,-0.105548605,-0.05729479,0.06743904,-0.026694857,0.011821574,0.12677594,0.09213111,0.15463816,0.13413304,-0.030287696,0.0052420828,-0.05048462,-0.14068775,0.0532541,-0.042208225,0.13018547,-0.05481116,-0.020266244,0.08955722,-0.07139089,0.074011594,-0.056785606,-0.02313619,0.019789614,-0.018842464,-0.16779342,-0.114642896,-0.07658676,-0.025486907,-0.04826815,-0.084312044,0.0022279075,-0.006359235,0.07003695,0.017398218,-0.0159305,-0.045954335,0.028800905,-0.000682252,-0.009286544,-0.05097199,0.047759894,-0.06563325,0.082874954,0.030615568,-0.038018037,-0.03940663,-0.10082115,-0.044065274,-0.09507317,-0.11018868,0.033758637,0.0033303169,-0.06020882,-0.019099047,0.034272026,0.029366046,0.00964451,0.070629835,-0.06890461,-0.020885808,0.06520997,-0.097770445,-0.07523802,-0.08773945,0.03037275,0.036659557,-0.056892153,0.033510644,-0.018311946,0.0030202947,0.042099245,-0.059754826,0.046457212,0.102613814,0.11700471,-0.07002324,-0.17464834,-0.07755276,0.038630422,0.067919284,-0.07639098,-0.023327662,0.09495781,0.0804621,-0.065762,-0.050116647,0.108101815,0.05129403,-0.03568558,-0.0029709565,0.030034376,0.11206836,-0.014460478,-0.18179768
hg38 STAR 36bp b20000 k50 n300.bed,-0.08598244,-0.026643826,-0.015001179,0.037496913,-0.01961105,-0.10248427,-0.06473739,0.07119529,-0.015779138,0.008748663,0.12683634,0.0709231,0.14697345,0.124067545,-0.016968662,0.011759303,-0.04457233,-0.11927483,0.04469865,-0.043916855,0.1011304,-0.044706043,-0.027691567,0.08757761,-0.07560237,0.041485023,-0.05053883,-0.02132187,0.011039007,-0.02193161,-0.1496369,-0.101087034,-0.07422142,-0.025102464,-0.030803135,-0.07912266,0.015838122,-0.0064550457,0.058347262,0.015714247,-0.015822105,-0.029208018,0.004452301,-0.00015921776,-0.016148543,-0.038325332,0.042756792,-0.060518023,0.085444495,0.030477058,-0.040766776,-0.032442413,-0.0907033,-0.03570598,-0.07673103,-0.09988604,0.027100716,-0.01902848,-0.0447159,-0.019427428,0.02860893,0.020537648,0.0051989127,0.07773006,-0.062005855,-0.024582764,0.06115208,-0.09917321,-0.0857779,-0.10711783,0.017059885,0.039231583,-0.060318127,0.035011303,-0.015171295,0.0034618296,0.040117722,-0.052752927,0.049517438,0.102456644,0.11104809,-0.071367435,-0.15244178,-0.07421962,0.048600517,0.06511204,-0.06347479,-0.024456553,0.08915965,0.07022173,-0.056754105,-0.041886646,0.09352827,0.043655317,-0.03046721,-0.0043646884,0.03511363,0.082159996,-0.012059182,-0.16281132
hg38 STAR 36bp b1000 k100 n50.bed,-0.07585123,-0.030929249,0.026313331,-0.032152057,0.0010582753,-0.08942308,-0.061416876,0.020180622,-0.08893551,-0.030880231,0.13157113,0.1538946,0.1267157,0.11657054,-0.082206294,0.033636507,-0.017059088,-0.11882597,0.034938052,0.0074274424,0.15873878,-0.00078511925,0.0017628102,0.12858808,-0.03657533,0.06388069,-0.02784047,0.02357285,0.006905985,0.010141972,-0.14539962,-0.093831494,-0.06545439,-0.06897701,-0.04007551,-0.08049297,-0.016934056,0.015303036,0.04078479,0.010964359,-0.023288982,-0.03115142,0.07843747,0.03555022,-0.021800112,-0.06376444,0.05616918,-0.051018804,0.089544065,0.010446821,0.03957184,-0.07347551,-0.10184848,-0.055959385,-0.11351522,-0.17930864,0.047174547,0.049940694,-0.06982175,0.05256026,0.06630753,0.07013442,0.07739472,0.012687024,-0.076491095,-0.015744561,0.03934084,-0.047779296,0.03865627,-0.034097143,0.09059724,-0.03503119,-0.047707472,0.028935455,-0.009350128,0.02737315,0.01456118,-0.028337311,-0.015867349,0.10169546,0.090371385,-0.077424586,-0.17519237,-0.059610926,0.016569853,0.082319744,-0.12942246,-0.015154875,0.085568145,0.07505305,-0.053874068,-0.022366012,0.096873395,0.07488451,-0.05214435,-0.020676143,0.02142434,0.15958449,-0.024271421,-0.13239974
hg38 Bowtie2 36bp List.bed,-0.08017213,-0.044812128,0.0046858415,0.0013856516,-0.00444605,-0.07290801,-0.08800273,0.042883985,-0.056532398,-0.0082791755,0.14507617,0.09479986,0.14093089,0.12524377,-0.02965809,0.021080798,-0.029236274,-0.11127032,0.0476206,-0.0145887965,0.101512276,-0.025153771,-0.0127739115,0.08451455,-0.06901644,0.04936997,-0.024777336,-7.426653e-05,0.0029218125,-0.009684199,-0.14244509,-0.1001519,-0.092964165,-0.037990134,-0.023486763,-0.08374679,0.0030467177,0.00749726,0.03697974,0.015171184,-0.031033067,-0.043471646,0.016969196,-0.009013048,-0.03753162,-0.046521373,0.042880062,-0.057389528,0.09141009,0.035643578,-0.036122374,-0.046434317,-0.09166021,-0.043654986,-0.09069261,-0.118087426,0.024356188,0.0035243595,-0.042559795,-0.011182956,0.048038427,0.044904277,0.030659286,0.041154165,-0.06445931,-0.022687975,0.049754538,-0.08583684,-0.029557046,-0.053338557,0.04658736,-0.024737837,-0.06361688,0.027168801,0.0014685541,0.030113442,0.011196118,-0.038794406,0.027714767,0.09230092,0.08234565,-0.08560313,-0.14051948,-0.06444723,0.01480419,0.05697544,-0.1095984,-0.021948457,0.10476086,0.04824149,-0.046998993,-0.015353831,0.08646444,0.079258405,-0.045952782,-0.005417191,0.036948718,0.11766202,-0.012961824,-0.15201871
hg38 Generated List.bed,-0.07655387,-0.049276955,0.051236358,0.009454302,0.0021360265,-0.043657687,-0.05953873,0.010506331,-0.02072907,0.0031765352,0.10717358,0.026474884,0.09546758,0.10751305,0.02524122,0.028864717,-0.06750857,-0.06491011,0.02608423,-0.05984573,0.02430135,-0.03966284,-0.010264885,0.0049080933,-0.06228174,0.043991104,-0.0343607,-0.034116156,-0.031228907,-0.06481221,-0.083532296,-0.082029924,-0.053090546,0.011257502,0.023205757,-0.066507325,0.018229865,0.025651392,0.030015297,0.038862806,-0.008720134,-0.06853592,-0.034549356,-0.06605911,-0.05642632,-0.039999526,0.018493764,-0.03359695,0.055567324,0.06378986,-0.054005966,0.008952873,-0.07662928,-0.03702532,-0.014927192,-0.015991906,-0.008569937,-0.031560846,-0.042921588,-0.03844816,0.021361679,0.026751606,-0.042766865,0.06708881,-0.020060299,-0.05746542,0.018926725,-0.058368076,-0.053066723,-0.03604151,-0.015400306,-0.008561801,-0.06365585,0.01452569,0.019715132,0.058381464,-0.00526812,-0.012088266,0.04638507,0.0584672,-0.0049298014,-0.05289295,-0.10170284,-0.06732143,-0.0036129374,0.04460092,-0.05870556,-0.043792136,0.08612643,-0.024427468,-0.014943237,0.042410176,0.061927795,0.0791408,-0.04050655,0.027643565,0.059311643,0.03367794,0.029070243,-0.11169431
